market,bid,offer,timestamp
DAX,23522.2,23527.2,2025-08-04T01:22:41.101Z
DAX,23522.7,23527.7,2025-08-04T01:22:41.203Z
DAX,23523.2,23528.2,2025-08-04T01:22:41.517Z
DAX,23522.7,23527.7,2025-08-04T01:22:41.609Z
DAX,23522.2,23527.2,2025-08-04T01:22:41.706Z
DAX,23521.7,23526.7,2025-08-04T01:22:41.895Z
DAX,23522.2,23527.2,2025-08-04T01:22:41.998Z
DAX,23522.8,23527.8,2025-08-04T01:22:44.097Z
DAX,23523.3,23528.3,2025-08-04T01:22:45.071Z
DAX,23521.8,23526.8,2025-08-04T01:22:46.082Z
DAX,23522.3,23527.3,2025-08-04T01:22:46.107Z
DAX,23522.8,23527.8,2025-08-04T01:22:47.223Z
DAX,23523.3,23528.3,2025-08-04T01:22:48.230Z
DAX,23523.8,23528.8,2025-08-04T01:22:48.339Z
DAX,23523.3,23528.3,2025-08-04T01:22:51.297Z
DAX,23522.3,23527.3,2025-08-04T01:22:51.399Z
DAX,23521.8,23526.8,2025-08-04T01:22:52.047Z
DAX,23521.3,23526.3,2025-08-04T01:22:53.777Z
DAX,23520.8,23525.8,2025-08-04T01:22:53.870Z
DAX,23517.1,23522.1,2025-08-04T01:22:55.093Z
DAX,23520.6,23525.6,2025-08-04T01:22:55.183Z
DAX,23519.2,23524.2,2025-08-04T01:22:55.286Z
DAX,23518.7,23523.7,2025-08-04T01:22:58.179Z
DAX,23521.5,23526.5,2025-08-04T01:22:58.532Z
DAX,23524,23529,2025-08-04T01:23:00.531Z
DAX,23522,23527,2025-08-04T01:23:00.619Z
DAX,23522.5,23527.5,2025-08-04T01:23:02.943Z
DAX,23522.3,23527.3,2025-08-04T01:23:08.165Z
DAX,23523.3,23528.3,2025-08-04T01:23:08.697Z
DAX,23522.8,23527.8,2025-08-04T01:23:08.797Z
DAX,23521.5,23526.5,2025-08-04T01:23:09.295Z
DAX,23522,23527,2025-08-04T01:23:10.007Z
DAX,23522.5,23527.5,2025-08-04T01:23:10.116Z
DAX,23522.7,23527.7,2025-08-04T01:23:14.125Z
DAX,23522.1,23527.1,2025-08-04T01:23:15.496Z
DAX,23522.6,23527.6,2025-08-04T01:23:16.321Z
DAX,23522,23527,2025-08-04T01:23:20.693Z
DAX,23522.5,23527.5,2025-08-04T01:23:22.494Z
DAX,23519.1,23524.1,2025-08-04T01:23:24.530Z
DAX,23520.7,23525.7,2025-08-04T01:23:24.630Z
DAX,23521.2,23526.2,2025-08-04T01:23:25.551Z
DAX,23522.2,23527.2,2025-08-04T01:23:25.645Z
DAX,23521.7,23526.7,2025-08-04T01:23:26.810Z
DAX,23520.7,23525.7,2025-08-04T01:23:26.909Z
DAX,23520.2,23525.2,2025-08-04T01:23:29.399Z
DAX,23518.5,23523.5,2025-08-04T01:23:29.581Z
DAX,23519,23524,2025-08-04T01:23:29.670Z
DAX,23523.5,23528.5,2025-08-04T01:23:29.935Z
DAX,23525,23530,2025-08-04T01:23:30.239Z
DAX,23523.2,23528.2,2025-08-04T01:23:39.531Z
DAX,23523.7,23528.7,2025-08-04T01:23:40.803Z
DAX,23523.2,23528.2,2025-08-04T01:23:40.901Z
DAX,23521.9,23526.9,2025-08-04T01:23:42.087Z
DAX,23521.4,23526.4,2025-08-04T01:23:45.084Z
DAX,23520.9,23525.9,2025-08-04T01:23:45.189Z
DAX,23521.4,23526.4,2025-08-04T01:23:45.259Z
DAX,23520.8,23525.8,2025-08-04T01:23:45.933Z
DAX,23520.5,23525.5,2025-08-04T01:23:47.255Z
DAX,23521,23526,2025-08-04T01:23:48.096Z
DAX,23521.4,23526.4,2025-08-04T01:23:48.155Z
DAX,23520,23525,2025-08-04T01:23:54.900Z
DAX,23521.3,23526.3,2025-08-04T01:23:55.005Z
DAX,23520.6,23525.6,2025-08-04T01:23:55.097Z
DAX,23525,23530,2025-08-04T01:23:56.889Z
DAX,23523.6,23528.6,2025-08-04T01:24:02.968Z
DAX,23522.2,23527.2,2025-08-04T01:24:03.937Z
DAX,23522.8,23527.8,2025-08-04T01:24:04.870Z
DAX,23523.8,23528.8,2025-08-04T01:24:04.962Z
DAX,23526,23531,2025-08-04T01:24:05.252Z
DAX,23525,23530,2025-08-04T01:24:10.361Z
DAX,23524.8,23529.8,2025-08-04T01:24:11.910Z
DAX,23524.5,23529.5,2025-08-04T01:24:14.290Z
DAX,23524.6,23529.6,2025-08-04T01:24:14.763Z
DAX,23524.8,23529.8,2025-08-04T01:24:15.505Z
DAX,23525.3,23530.3,2025-08-04T01:24:16.061Z
DAX,23524.8,23529.8,2025-08-04T01:24:17.774Z
DAX,23524.9,23529.9,2025-08-04T01:24:20.539Z
DAX,23521.1,23526.1,2025-08-04T01:24:22.998Z
DAX,23524.9,23529.9,2025-08-04T01:24:23.082Z
DAX,23524.5,23529.5,2025-08-04T01:24:23.354Z
DAX,23523.5,23528.5,2025-08-04T01:24:25.177Z
DAX,23524,23529,2025-08-04T01:24:25.281Z
DAX,23523.5,23528.5,2025-08-04T01:24:26.530Z
DAX,23524,23529,2025-08-04T01:24:28.282Z
DAX,23523,23528,2025-08-04T01:24:28.384Z
DAX,23524,23529,2025-08-04T01:24:28.635Z
DAX,23523.5,23528.5,2025-08-04T01:24:28.806Z
DAX,23518.6,23523.6,2025-08-04T01:24:31.137Z
DAX,23522.3,23527.3,2025-08-04T01:24:31.245Z
DAX,23520.7,23525.7,2025-08-04T01:24:31.334Z
DAX,23519.9,23524.9,2025-08-04T01:24:31.570Z
DAX,23519.4,23524.4,2025-08-04T01:24:32.105Z
DAX,23516.4,23521.4,2025-08-04T01:24:32.223Z
DAX,23515.9,23520.9,2025-08-04T01:24:32.828Z
DAX,23516.4,23521.4,2025-08-04T01:24:33.092Z
DAX,23516.7,23521.7,2025-08-04T01:24:35.425Z
DAX,23516.2,23521.2,2025-08-04T01:24:36.046Z
DAX,23515.7,23520.7,2025-08-04T01:24:36.148Z
DAX,23516.2,23521.2,2025-08-04T01:24:36.451Z
DAX,23515.7,23520.7,2025-08-04T01:24:36.555Z
DAX,23515.2,23520.2,2025-08-04T01:24:36.680Z
DAX,23514.2,23519.2,2025-08-04T01:24:38.929Z
DAX,23515.7,23520.7,2025-08-04T01:24:40.438Z
DAX,23515.2,23520.2,2025-08-04T01:24:41.689Z
DAX,23514.7,23519.7,2025-08-04T01:24:42.525Z
DAX,23514.2,23519.2,2025-08-04T01:24:42.621Z
DAX,23515.7,23520.7,2025-08-04T01:24:43.204Z
DAX,23515.2,23520.2,2025-08-04T01:24:43.297Z
DAX,23514.7,23519.7,2025-08-04T01:24:45.855Z
DAX,23513.7,23518.7,2025-08-04T01:24:45.953Z
DAX,23514.2,23519.2,2025-08-04T01:24:46.130Z
DAX,23514.7,23519.7,2025-08-04T01:24:52.152Z
DAX,23515.2,23520.2,2025-08-04T01:24:54.125Z
DAX,23516.7,23521.7,2025-08-04T01:24:54.405Z
DAX,23515.7,23520.7,2025-08-04T01:24:54.495Z
DAX,23514.7,23519.7,2025-08-04T01:24:54.593Z
DAX,23512.5,23517.5,2025-08-04T01:24:54.955Z
DAX,23513.4,23518.4,2025-08-04T01:24:55.060Z
DAX,23513.8,23518.8,2025-08-04T01:24:55.772Z
DAX,23514.3,23519.3,2025-08-04T01:24:56.049Z
DAX,23518,23523,2025-08-04T01:24:58.720Z
DAX,23517.5,23522.5,2025-08-04T01:24:59.818Z
DAX,23517,23522,2025-08-04T01:24:59.930Z
DAX,23517.5,23522.5,2025-08-04T01:25:00.028Z
DAX,23517,23522,2025-08-04T01:25:00.626Z
DAX,23516.5,23521.5,2025-08-04T01:25:01.469Z
DAX,23515.1,23520.1,2025-08-04T01:25:02.770Z
DAX,23516.1,23521.1,2025-08-04T01:25:02.893Z
DAX,23515.6,23520.6,2025-08-04T01:25:03.777Z
DAX,23517,23522,2025-08-04T01:25:03.923Z
DAX,23516.5,23521.5,2025-08-04T01:25:04.061Z
DAX,23516,23521,2025-08-04T01:25:05.824Z
DAX,23515.1,23520.1,2025-08-04T01:25:06.975Z
DAX,23516.6,23521.6,2025-08-04T01:25:08.419Z
DAX,23516.1,23521.1,2025-08-04T01:25:08.772Z
DAX,23515.1,23520.1,2025-08-04T01:25:08.892Z
DAX,23514.1,23519.1,2025-08-04T01:25:12.187Z
DAX,23513.6,23518.6,2025-08-04T01:25:12.541Z
DAX,23513.1,23518.1,2025-08-04T01:25:12.628Z
DAX,23513.4,23518.4,2025-08-04T01:25:13.269Z
DAX,23513.8,23518.8,2025-08-04T01:25:13.689Z
DAX,23514.3,23519.3,2025-08-04T01:25:13.790Z
DAX,23514,23519,2025-08-04T01:25:15.498Z
DAX,23514.5,23519.5,2025-08-04T01:25:17.887Z
DAX,23514.1,23519.1,2025-08-04T01:25:17.991Z
DAX,23516.6,23521.6,2025-08-04T01:25:19.733Z
DAX,23515.6,23520.6,2025-08-04T01:25:19.837Z
DAX,23516.1,23521.1,2025-08-04T01:25:19.987Z
DAX,23516.6,23521.6,2025-08-04T01:25:21.309Z
DAX,23516.9,23521.9,2025-08-04T01:25:22.316Z
DAX,23517.4,23522.4,2025-08-04T01:25:23.731Z
DAX,23518.4,23523.4,2025-08-04T01:25:23.831Z
DAX,23514.6,23519.6,2025-08-04T01:25:24.790Z
DAX,23516.6,23521.6,2025-08-04T01:25:24.915Z
DAX,23514.6,23519.6,2025-08-04T01:25:26.129Z
DAX,23515.1,23520.1,2025-08-04T01:25:28.088Z
DAX,23515.6,23520.6,2025-08-04T01:25:28.175Z
DAX,23515.1,23520.1,2025-08-04T01:25:28.831Z
DAX,23518,23523,2025-08-04T01:25:28.991Z
DAX,23513,23518,2025-08-04T01:25:29.640Z
DAX,23513.9,23518.9,2025-08-04T01:25:29.739Z
DAX,23514.4,23519.4,2025-08-04T01:25:30.424Z
DAX,23514.9,23519.9,2025-08-04T01:25:30.528Z
DAX,23514.4,23519.4,2025-08-04T01:25:30.765Z
DAX,23514.9,23519.9,2025-08-04T01:25:31.684Z
DAX,23514.4,23519.4,2025-08-04T01:25:31.785Z
DAX,23514.9,23519.9,2025-08-04T01:25:31.923Z
DAX,23516.4,23521.4,2025-08-04T01:25:33.016Z
DAX,23514.9,23519.9,2025-08-04T01:25:33.107Z
DAX,23515.2,23520.2,2025-08-04T01:25:35.493Z
DAX,23514.7,23519.7,2025-08-04T01:25:35.589Z
DAX,23513.7,23518.7,2025-08-04T01:25:35.691Z
DAX,23513.2,23518.2,2025-08-04T01:25:39.895Z
DAX,23512.7,23517.7,2025-08-04T01:25:39.992Z
DAX,23513.2,23518.2,2025-08-04T01:25:40.696Z
DAX,23512.7,23517.7,2025-08-04T01:25:41.551Z
DAX,23513.2,23518.2,2025-08-04T01:25:45.275Z
DAX,23512.7,23517.7,2025-08-04T01:25:45.373Z
DAX,23513.2,23518.2,2025-08-04T01:25:47.181Z
DAX,23513.7,23518.7,2025-08-04T01:25:47.939Z
DAX,23514.2,23519.2,2025-08-04T01:25:50.485Z
DAX,23512.5,23517.5,2025-08-04T01:25:51.473Z
DAX,23513.2,23518.2,2025-08-04T01:25:51.574Z
DAX,23512.7,23517.7,2025-08-04T01:25:52.074Z
DAX,23513.2,23518.2,2025-08-04T01:25:53.911Z
DAX,23513.7,23518.7,2025-08-04T01:25:54.129Z
DAX,23513.2,23518.2,2025-08-04T01:25:54.494Z
DAX,23513.7,23518.7,2025-08-04T01:25:54.622Z
DAX,23514.2,23519.2,2025-08-04T01:25:55.035Z
DAX,23518.5,23523.5,2025-08-04T01:25:58.659Z
DAX,23518,23523,2025-08-04T01:25:58.759Z
DAX,23518.5,23523.5,2025-08-04T01:25:59.255Z
